COMMAND      PID                 USER   FD   TYPE             DEVICE SIZE/OFF   NODE NAME
gnome-she   2993        administrator   72u  unix 0xffff8d759994a000      0t0  31010 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   73u  unix 0xffff8d75c288bc00      0t0  31011 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   74u  unix 0xffff8d75c288bc00      0t0  31011 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   76u  unix 0xffff8d75813e7000      0t0  31826 type=STREAM (CONNECTED)
gnome-she   2993        administrator   77u  unix 0xffff8d75d21f9400      0t0  31013 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   78u  unix 0xffff8d75d21f9400      0t0  31013 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   79u  unix 0xffff8d75c2888000      0t0  31014 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   80u  unix 0xffff8d75c2888000      0t0  31014 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   81u  unix 0xffff8d75c288b000      0t0  31015 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   82u  unix 0xffff8d75c288b000      0t0  31015 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   83u  unix 0xffff8d75c2892800      0t0  31016 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   84u  unix 0xffff8d75c2892800      0t0  31016 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   85u  unix 0xffff8d75d7a6e800      0t0  31017 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   86u  unix 0xffff8d75d7a6e800      0t0  31017 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   87u  unix 0xffff8d75d7a6dc00      0t0  31018 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   88u  unix 0xffff8d75d7a6dc00      0t0  31018 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   90u  unix 0xffff8d76ac6c5400      0t0  31334 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator   96u  unix 0xffff8d75813e7000      0t0  31826 type=STREAM (CONNECTED)
gnome-she   2993        administrator   97u  unix 0xffff8d76a3237c00      0t0  31842 type=STREAM (CONNECTED)
gnome-she   2993        administrator  102u  unix 0xffff8d76ac6c5400      0t0  31334 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator  135u  unix 0xffff8d75e0030c00      0t0  34015 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator  142u  unix 0xffff8d75e0030c00      0t0  34015 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator  153u  unix 0xffff8d76a5df5c00      0t0  35043 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator  155u  unix 0xffff8d76a5df5c00      0t0  35043 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator  167u  unix 0xffff8d758468e800      0t0  42199 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator  168u  unix 0xffff8d758468e800      0t0  42199 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator  175u  unix 0xffff8d7686848c00      0t0  41421 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator  176u  unix 0xffff8d7686848c00      0t0  41421 /run/user/1000/wayland-0 type=STREAM (CONNECTED)
gnome-she   2993        administrator  187u  unix 0xffff8d7686849c00      0t0  41452 type=STREAM (CONNECTED)
at-spi-bu   2995        administrator    1u  unix 0xffff8d75c2b13400      0t0  28401 type=STREAM (CONNECTED)
at-spi-bu   2995        administrator    2u  unix 0xffff8d75c2b13400      0t0  28401 type=STREAM (CONNECTED)
at-spi-bu   2995        administrator    8u  unix 0xffff8d75c2b11400      0t0  28403 type=STREAM (CONNECTED)
dbus-daem   3007        administrator    1u  unix 0xffff8d75c2b13400      0t0  28401 type=STREAM (CONNECTED)
dbus-daem   3007        administrator    2u  unix 0xffff8d75c2b13400      0t0  28401 type=STREAM (CONNECTED)
dbus-daem   3007        administrator    4u  unix 0xffff8d75c2b10c00      0t0  28428 /run/user/1000/at-spi/bus type=STREAM (LISTEN)
dbus-daem   3007        administrator    8u  unix 0xffff8d75c2b13800      0t0  28433 type=STREAM (CONNECTED)
dbus-daem   3007        administrator    9u  unix 0xffff8d75c2b12400      0t0  28434 type=STREAM (CONNECTED)
dbus-daem   3007        administrator   11u  unix 0xffff8d75c2b11000      0t0  28474 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   3007        administrator   12u  unix 0xffff8d75bc36f800      0t0  28481 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   3007        administrator   13u  unix 0xffff8d75d7a97c00      0t0  30513 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   3007        administrator   14u  unix 0xffff8d75e0042800      0t0  30527 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   3007        administrator   15u  unix 0xffff8d75e0043800      0t0  30528 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   3007        administrator   16u  unix 0xffff8d75d7a95400      0t0  30530 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   3007        administrator   17u  unix 0xffff8d75e0040000      0t0  30531 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   3007        administrator   18u  unix 0xffff8d75e0042c00      0t0  31050 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   3007        administrator   19u  unix 0xffff8d75e0041c00      0t0  31051 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   3007        administrator   20u  unix 0xffff8d76ac408400      0t0  31232 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   3007        administrator   21u  unix 0xffff8d75e1c7a000      0t0  31275 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   3007        administrator   22u  unix 0xffff8d75813dfc00      0t0  31288 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   3007        administrator   23u  unix 0xffff8d76a83dc400      0t0  31349 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   3007        administrator   25u  unix 0xffff8d76a5eeac00      0t0  34091 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   3007        administrator   26u  unix 0xffff8d75d7a7dc00      0t0  42203 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
dbus-daem   3007        administrator   27u  unix 0xffff8d7599949000      0t0  42257 /run/user/1000/at-spi/bus type=STREAM (CONNECTED)
at-spi2-r   3064        administrator    1u  unix 0xffff8d75c2b13400      0t0  28401 type=STREAM (CONNECTED)
at-spi2-r   3064        administrator    2u  unix 0xffff8d75c2b13400      0t0  28401 type=STREAM (CONNECTED)
at-spi2-r   3064        administrator    3u  unix 0xffff8d75bc36ec00      0t0  29450 type=STREAM (CONNECTED)
at-spi2-r   3064        administrator    4u  unix 0xffff8d75bc36d800      0t0  29452 type=STREAM (CONNECTED)
at-spi2-r   3064        administrator    7u  unix 0xffff8d75bc36e400      0t0  29461 type=STREAM (CONNECTED)
at-spi2-r   3064        administrator    9u  unix 0xffff8d75d21e0800      0t0  29894 type=DGRAM (UNCONNECTED)
gnome-she   3092        administrator    1u  unix 0xffff8d75c2b14400      0t0  29499 type=STREAM (CONNECTED)
gnome-she   3092        administrator    2u  unix 0xffff8d75c2b16800      0t0  29501 type=STREAM (CONNECTED)
gnome-she   3092        administrator    5u  unix 0xffff8d75bc384800      0t0  29507 type=STREAM (CONNECTED)
evolution   3103        administrator    1u  unix 0xffff8d75bc385000      0t0  29546 type=STREAM (CONNECTED)
evolution   3103        administrator    2u  unix 0xffff8d75bc385000      0t0  29546 type=STREAM (CONNECTED)
evolution   3103        administrator    6u  unix 0xffff8d75bc387c00      0t0  29550 type=STREAM (CONNECTED)
gjs         3111        administrator    1u  unix 0xffff8d769bc04000      0t0  28510 type=STREAM (CONNECTED)
gjs         3111        administrator    2u  unix 0xffff8d7599797c00      0t0  28511 type=STREAM (CONNECTED)
gjs         3111        administrator    5u  unix 0xffff8d75bc387800      0t0  29585 type=STREAM (CONNECTED)
gjs         3111        administrator    7u  unix 0xffff8d75c2889400      0t0  28645 type=STREAM (CONNECTED)
ibus-daem   3114        administrator    1u  unix 0xffff8d75d21d1800      0t0  29691 type=STREAM (CONNECTED)
ibus-daem   3114        administrator    2u  unix 0xffff8d75d21d1800      0t0  29691 type=STREAM (CONNECTED)
ibus-daem   3114        administrator    5u  unix 0xffff8d75d2201800      0t0  30157 type=STREAM (CONNECTED)
ibus-daem   3114        administrator    8u  unix 0xffff8d75d2201c00      0t0  30196 /home/administrator/.cache/ibus/dbus-cvAmAY82 type=STREAM (LISTEN)
ibus-daem   3114        administrator   11u  unix 0xffff8d75813ed000      0t0  30271 /home/administrator/.cache/ibus/dbus-cvAmAY82 type=STREAM (CONNECTED)
ibus-daem   3114        administrator   12u  unix 0xffff8d75c2893800      0t0  30276 /home/administrator/.cache/ibus/dbus-cvAmAY82 type=STREAM (CONNECTED)
ibus-daem   3114        administrator   13u  unix 0xffff8d75e0019400      0t0  30359 /home/administrator/.cache/ibus/dbus-cvAmAY82 type=STREAM (CONNECTED)
ibus-daem   3114        administrator   15u  unix 0xffff8d75d7a7d800      0t0  30400 /home/administrator/.cache/ibus/dbus-cvAmAY82 type=STREAM (CONNECTED)
ibus-daem   3114        administrator   16u  unix 0xffff8d75e1c79000      0t0  30581 /home/administrator/.cache/ibus/dbus-cvAmAY82 type=STREAM (CONNECTED)
ibus-daem   3114        administrator   17u  unix 0xffff8d76ac6c4000      0t0  31841 /home/administrator/.cache/ibus/dbus-cvAmAY82 type=STREAM (CONNECTED)
gsd-a11y-   3116        administrator    1u  unix 0xffff8d75d21d2000      0t0  29686 type=STREAM (CONNECTED)
gsd-a11y-   3116        administrator    2u  unix 0xffff8d75d21d2000      0t0  29686 type=STREAM (CONNECTED)
gsd-a11y-   3116        administrator    5u  unix 0xffff8d75c2883000      0t0  28616 type=STREAM (CONNECTED)
gsd-color   3117        administrator    1u  unix 0xffff8d75c2882c00      0t0  28577 type=STREAM (CONNECTED)
gsd-color   3117        administrator    2u  unix 0xffff8d75c2882c00      0t0  28577 type=STREAM (CONNECTED)
gsd-color   3117        administrator    3u  unix 0xffff8d75c288a000      0t0  28640 type=STREAM (CONNECTED)
gsd-color   3117        administrator    7u  unix 0xffff8d75c288b400      0t0  28643 type=STREAM (CONNECTED)
gsd-color   3117        administrator   10u  unix 0xffff8d75d7a97000      0t0  30526 type=STREAM (CONNECTED)
gsd-color   3117        administrator   11u  unix 0xffff8d75d7a94400      0t0  30529 type=STREAM (CONNECTED)
gsd-datet   3120        administrator    1u  unix 0xffff8d75d21d3800      0t0  29743 type=STREAM (CONNECTED)
gsd-datet   3120        administrator    2u  unix 0xffff8d75d21d3800      0t0  29743 type=STREAM (CONNECTED)
gsd-datet   3120        administrator    5u  unix 0xffff8d75d21e6c00      0t0  29956 type=STREAM (CONNECTED)
gsd-house   3121        administrator    1u  unix 0xffff8d75c2880000      0t0  28620 type=STREAM (CONNECTED)
gsd-house   3121        administrator    2u  unix 0xffff8d75c2880000      0t0  28620 type=STREAM (CONNECTED)
gsd-house   3121        administrator    5u  unix 0xffff8d75d21e6800      0t0  29936 type=STREAM (CONNECTED)
gsd-keybo   3125        administrator    1u  unix 0xffff8d7599948400      0t0  29812 type=STREAM (CONNECTED)
gsd-keybo   3125        administrator    2u  unix 0xffff8d7599948400      0t0  29812 type=STREAM (CONNECTED)
gsd-keybo   3125        administrator    3u  unix 0xffff8d75d21e6000      0t0  29970 type=STREAM (CONNECTED)
gsd-keybo   3125        administrator    7u  unix 0xffff8d75d21f9c00      0t0  29988 type=STREAM (CONNECTED)
gsd-keybo   3125        administrator   10u  unix 0xffff8d75e0033c00      0t0  31038 type=STREAM (CONNECTED)
gsd-keybo   3125        administrator   11u  unix 0xffff8d75e0041400      0t0  31045 type=STREAM (CONNECTED)
gsd-keybo   3125        administrator   13u  unix 0xffff8d75d7a96800      0t0  30532 type=STREAM (CONNECTED)
gsd-media   3128        administrator    1u  unix 0xffff8d75d21e0400      0t0  29874 type=STREAM (CONNECTED)
gsd-media   3128        administrator    2u  unix 0xffff8d75d21e0400      0t0  29874 type=STREAM (CONNECTED)
gsd-media   3128        administrator    3u  unix 0xffff8d75c2888c00      0t0  28667 type=STREAM (CONNECTED)
gsd-media   3128        administrator    6u  unix 0xffff8d75c2889800      0t0  30721 type=STREAM (CONNECTED)
gsd-media   3128        administrator   10u  unix 0xffff8d75c2b14c00      0t0  31037 type=STREAM (CONNECTED)
gsd-media   3128        administrator   11u  unix 0xffff8d75e0041800      0t0  31048 type=STREAM (CONNECTED)
gsd-media   3128        administrator   13u  unix 0xffff8d75e0043c00      0t0  31053 type=STREAM (CONNECTED)
gsd-media   3128        administrator   18u  unix 0xffff8d75d7a96c00      0t0  30565 type=STREAM (CONNECTED)
gsd-media   3128        administrator   19u  unix 0xffff8d75c2b15000      0t0  30592 type=DGRAM (UNCONNECTED)
gsd-power   3130        administrator    1u  unix 0xffff8d75d21e2000      0t0  29912 type=STREAM (CONNECTED)
gsd-power   3130        administrator    2u  unix 0xffff8d75d21e2000      0t0  29912 type=STREAM (CONNECTED)
gsd-power   3130        administrator    3u  unix 0xffff8d75c2889000      0t0  30733 type=STREAM (CONNECTED)
gsd-power   3130        administrator    7u  unix 0xffff8d75d2202800      0t0  30119 type=STREAM (CONNECTED)
gsd-power   3130        administrator   10u  unix 0xffff8d75e0043400      0t0  31039 type=STREAM (CONNECTED)
gsd-power   3130        administrator   11u  unix 0xffff8d75e0040c00      0t0  31047 type=STREAM (CONNECTED)
gsd-power   3130        administrator   13u  unix 0xffff8d75d7a94000      0t0  30551 type=STREAM (CONNECTED)
gsd-print   3131        administrator    1u  unix 0xffff8d75d21e0000      0t0  29858 type=STREAM (CONNECTED)
gsd-print   3131        administrator    2u  unix 0xffff8d75d21e0000      0t0  29858 type=STREAM (CONNECTED)
gsd-print   3131        administrator    5u  unix 0xffff8d75d21e4400      0t0  29934 type=STREAM (CONNECTED)
gsd-print   3131        administrator    7u  unix 0xffff8d75d21e5c00      0t0  29962 type=STREAM (CONNECTED)
gsd-print   3131        administrator    9u  unix 0xffff8d75d21fa800      0t0  30025 type=STREAM (CONNECTED)
gsd-rfkil   3134        administrator    1u  unix 0xffff8d75d21e1c00      0t0  29902 type=STREAM (CONNECTED)
gsd-rfkil   3134        administrator    2u  unix 0xffff8d75d21e1c00      0t0  29902 type=STREAM (CONNECTED)
gsd-rfkil   3134        administrator    5u  unix 0xffff8d75d21e4000      0t0  29948 type=STREAM (CONNECTED)
gsd-rfkil   3134        administrator    7u  unix 0xffff8d75c288b800      0t0  28652 type=STREAM (CONNECTED)
gsd-scree   3135        administrator    1u  unix 0xffff8d75d21e2400      0t0  29855 type=STREAM (CONNECTED)
gsd-scree   3135        administrator    2u  unix 0xffff8d75d21e2400      0t0  29855 type=STREAM (CONNECTED)
gsd-scree   3135        administrator    5u  unix 0xffff8d75c2882800      0t0  28624 type=STREAM (CONNECTED)
gsd-shari   3136        administrator    1u  unix 0xffff8d75d21d1000      0t0  29918 type=STREAM (CONNECTED)
gsd-shari   3136        administrator    2u  unix 0xffff8d75d21d1000      0t0  29918 type=STREAM (CONNECTED)
gsd-shari   3136        administrator    6u  unix 0xffff8d75bc386400      0t0  28638 type=STREAM (CONNECTED)
gsd-shari   3136        administrator    8u  unix 0xffff8d75c2893c00      0t0  30742 type=STREAM (CONNECTED)
gsd-smart   3137        administrator    1u  unix 0xffff8d75c2880400      0t0  28617 type=STREAM (CONNECTED)
gsd-smart   3137        administrator    2u  unix 0xffff8d75c2880400      0t0  28617 type=STREAM (CONNECTED)
gsd-smart   3137        administrator    5u  unix 0xffff8d75d21e6400      0t0  29937 type=STREAM (CONNECTED)
gsd-sound   3138        administrator    1u  unix 0xffff8d759994ac00      0t0  29922 type=STREAM (CONNECTED)
gsd-sound   3138        administrator    2u  unix 0xffff8d759994ac00      0t0  29922 type=STREAM (CONNECTED)
gsd-sound   3138        administrator    5u  unix 0xffff8d75bc385800      0t0  28639 type=STREAM (CONNECTED)
gsd-wacom   3139        administrator    1u  unix 0xffff8d75c2882000      0t0  28613 type=STREAM (CONNECTED)
gsd-wacom   3139        administrator    2u  unix 0xffff8d75c2882000      0t0  28613 type=STREAM (CONNECTED)
gsd-wacom   3139        administrator    3u  unix 0xffff8d75d21f8400      0t0  30021 type=STREAM (CONNECTED)
gsd-wacom   3139        administrator    6u  unix 0xffff8d75d21d3400      0t0  30032 type=STREAM (CONNECTED)
gsd-wacom   3139        administrator   10u  unix 0xffff8d75e0037800      0t0  31035 type=STREAM (CONNECTED)
gsd-wacom   3139        administrator   11u  unix 0xffff8d75e0042400      0t0  31046 type=STREAM (CONNECTED)
snapd-des   3141        administrator    1u  unix 0xffff8d75d21d2c00      0t0  29641 type=STREAM (CONNECTED)
snapd-des   3141        administrator    2u  unix 0xffff8d75d21d2c00      0t0  29641 type=STREAM (CONNECTED)
vmtoolsd    3170        administrator    1u  unix 0xffff8d75d21d0c00      0t0  29705 type=STREAM (CONNECTED)
vmtoolsd    3170        administrator    2u  unix 0xffff8d75d21d0c00      0t0  29705 type=STREAM (CONNECTED)
vmtoolsd    3170        administrator    9u  unix 0xffff8d75813de400      0t0  31872 type=STREAM (CONNECTED)
vmtoolsd    3170        administrator   11u  unix 0xffff8d75d7a6cc00      0t0  30304 type=STREAM (CONNECTED)
vmtoolsd    3170        administrator   12u  unix 0xffff8d75813dd800      0t0  31851 type=STREAM (CONNECTED)
vmtoolsd    3170        administrator   13u  unix 0xffff8d75813df000      0t0  31854 type=STREAM (CONNECTED)
vmtoolsd    3170        administrator   15u  unix 0xffff8d75813ddc00      0t0  31856 type=STREAM (CONNECTED)
vmtoolsd    3170        administrator   16u  unix 0xffff8d75813dc400      0t0  31857 type=DGRAM (UNCONNECTED)
vmtoolsd    3170        administrator   17u  unix 0xffff8d758462fc00      0t0  31873 type=STREAM (CONNECTED)
vmtoolsd    3170        administrator   18u  unix 0xffff8d758462d800      0t0  31901 type=STREAM (CONNECTED)
vmtoolsd    3170        administrator   19u  unix 0xffff8d758462f000      0t0  31903 type=STREAM (CONNECTED)
gsd-disk-   3174        administrator    1u  unix 0xffff8d75d21d2800      0t0  29748 type=STREAM (CONNECTED)
gsd-disk-   3174        administrator    2u  unix 0xffff8d75d21d2800      0t0  29748 type=STREAM (CONNECTED)
gsd-disk-   3174        administrator    5u  unix 0xffff8d75d21e3000      0t0  29915 type=STREAM (CONNECTED)
gsd-disk-   3174        administrator    7u  unix 0xffff8d75d21e7000      0t0  29932 type=STREAM (CONNECTED)
evolution   3184        administrator    1u  unix 0xffff8d75d21e1400      0t0  29820 type=STREAM (CONNECTED)
evolution   3184        administrator    2u  unix 0xffff8d75d21e1400      0t0  29820 type=STREAM (CONNECTED)
evolution   3184        administrator    3u  unix 0xffff8d75c2891400      0t0  30772 type=STREAM (CONNECTED)
evolution   3184        administrator    6u  unix 0xffff8d75813ee000      0t0  30278 type=STREAM (CONNECTED)
evolution   3184        administrator   10u  unix 0xffff8d75d7a7e800      0t0  30510 type=STREAM (CONNECTED)
evolution   3184        administrator   11u  unix 0xffff8d75d7a96000      0t0  30512 type=STREAM (CONNECTED)
gvfs-udis   3279        administrator    1u  unix 0xffff8d75d21fa000      0t0  30010 type=STREAM (CONNECTED)
gvfs-udis   3279        administrator    2u  unix 0xffff8d75d21fa000      0t0  30010 type=STREAM (CONNECTED)
gvfs-udis   3279        administrator    5u  unix 0xffff8d75c2888800      0t0  30728 type=STREAM (CONNECTED)
gvfs-udis   3279        administrator    8u  unix 0xffff8d75d2202c00      0t0  30193 type=STREAM (CONNECTED)
goa-daemo   3296        administrator    1u  unix 0xffff8d75d21f8000      0t0  29976 type=STREAM (CONNECTED)
goa-daemo   3296        administrator    2u  unix 0xffff8d75d21fac00      0t0  29977 type=STREAM (CONNECTED)
goa-daemo   3296        administrator    3u  unix 0xffff8d75d2203c00      0t0  30212 type=DGRAM (UNCONNECTED)
goa-daemo   3296        administrator    6u  unix 0xffff8d75d7a6a400      0t0  30230 type=STREAM (CONNECTED)
goa-daemo   3296        administrator   12u  unix 0xffff8d75c2890c00      0t0  30775 type=STREAM (CONNECTED)
gsd-print   3332        administrator    1u  unix 0xffff8d75d21e0000      0t0  29858 type=STREAM (CONNECTED)
gsd-print   3332        administrator    2u  unix 0xffff8d75d21e0000      0t0  29858 type=STREAM (CONNECTED)
gsd-print   3332        administrator    5u  unix 0xffff8d75d2201000      0t0  30198 type=STREAM (CONNECTED)
gsd-print   3332        administrator    7u  unix 0xffff8d75c2893400      0t0  30766 type=STREAM (CONNECTED)
ibus-memc   3421        administrator    5u  unix 0xffff8d75d7a68c00      0t0  30234 type=STREAM (CONNECTED)
ibus-memc   3421        administrator    8u  unix 0xffff8d75c2892400      0t0  30773 type=STREAM (CONNECTED)
ibus-exte   3426        administrator    3u  unix 0xffff8d75d7a6d400      0t0  30293 type=STREAM (CONNECTED)
ibus-exte   3426        administrator    6u  unix 0xffff8d75d7a6e400      0t0  30294 type=STREAM (CONNECTED)
ibus-exte   3426        administrator   10u  unix 0xffff8d75e0037000      0t0  31036 type=STREAM (CONNECTED)
ibus-exte   3426        administrator   11u  unix 0xffff8d75e0040800      0t0  31049 type=STREAM (CONNECTED)
ibus-exte   3426        administrator   14u  unix 0xffff8d75e1c79c00      0t0  31130 type=STREAM (CONNECTED)
evolution   3432        administrator    1u  unix 0xffff8d75d7a69800      0t0  30245 type=STREAM (CONNECTED)
evolution   3432        administrator    2u  unix 0xffff8d75d7a69800      0t0  30245 type=STREAM (CONNECTED)
evolution   3432        administrator    5u  unix 0xffff8d75d7a6f400      0t0  30291 type=STREAM (CONNECTED)
evolution   3432        administrator   11u  unix 0xffff8d75d7a68800      0t0  30812 type=STREAM (CONNECTED)
ibus-port   3438        administrator    1u  unix 0xffff8d75d7a6b400      0t0  30226 type=STREAM (CONNECTED)
ibus-port   3438        administrator    2u  unix 0xffff8d75d7a69400      0t0  30228 type=STREAM (CONNECTED)
ibus-port   3438        administrator    6u  unix 0xffff8d75813edc00      0t0  30270 type=STREAM (CONNECTED)
ibus-port   3438        administrator    8u  unix 0xffff8d75813ef400      0t0  30274 type=STREAM (CONNECTED)
goa-ident   3458        administrator    1u  unix 0xffff8d75d7a69000      0t0  30261 type=STREAM (CONNECTED)
goa-ident   3458        administrator    2u  unix 0xffff8d75d7a6bc00      0t0  30262 type=STREAM (CONNECTED)
goa-ident   3458        administrator    5u  unix 0xffff8d75d7a6d800      0t0  30305 type=STREAM (CONNECTED)
gvfs-gpho   3480        administrator    1u  unix 0xffff8d75c2891800      0t0  30787 type=STREAM (CONNECTED)
gvfs-gpho   3480        administrator    2u  unix 0xffff8d75c2891800      0t0  30787 type=STREAM (CONNECTED)
gvfs-gpho   3480        administrator    6u  unix 0xffff8d75c2890800      0t0  30790 type=STREAM (CONNECTED)
snapd-des   3486        administrator    1u  unix 0xffff8d75d21d2c00      0t0  29641 type=STREAM (CONNECTED)
snapd-des   3486        administrator    2u  unix 0xffff8d75d21d2c00      0t0  29641 type=STREAM (CONNECTED)
snapd-des   3486        administrator    3u  unix 0xffff8d75d7a6c800      0t0  30308 type=STREAM (CONNECTED)
snapd-des   3486        administrator    7u  unix 0xffff8d75c2b17000      0t0  30831 type=STREAM (CONNECTED)
snapd-des   3486        administrator   10u  unix 0xffff8d75813ecc00      0t0  34845 type=STREAM (CONNECTED)
snapd-des   3486        administrator   11u  unix 0xffff8d75e0037400      0t0  31022 type=STREAM (CONNECTED)
snapd-des   3486        administrator   12u  unix 0xffff8d75e0035400      0t0  31023 type=DGRAM (UNCONNECTED)
snapd-des   3486        administrator   13u  unix 0xffff8d75e0036800      0t0  31024 type=STREAM (CONNECTED)
gvfs-goa-   3500        administrator    1u  unix 0xffff8d75c2891000      0t0  30804 type=STREAM (CONNECTED)
gvfs-goa-   3500        administrator    2u  unix 0xffff8d75c2891000      0t0  30804 type=STREAM (CONNECTED)
gvfs-goa-   3500        administrator    5u  unix 0xffff8d75c2b10000      0t0  30808 type=STREAM (CONNECTED)
gvfs-mtp-   3513        administrator    1u  unix 0xffff8d75d7a6fc00      0t0  30327 type=STREAM (CONNECTED)
gvfs-mtp-   3513        administrator    2u  unix 0xffff8d75d7a6fc00      0t0  30327 type=STREAM (CONNECTED)
gvfs-mtp-   3513        administrator    6u  unix 0xffff8d75d7a6e000      0t0  30335 type=STREAM (CONNECTED)
evolution   3514        administrator    1u  unix 0xffff8d75c2881800      0t0  30351 type=STREAM (CONNECTED)
evolution   3514        administrator    2u  unix 0xffff8d75c2881800      0t0  30351 type=STREAM (CONNECTED)
evolution   3514        administrator    5u  unix 0xffff8d75d2203000      0t0  30836 type=STREAM (CONNECTED)
evolution   3514        administrator    9u  unix 0xffff8d75d21f8c00      0t0  30358 type=STREAM (CONNECTED)
gvfs-afc-   3525        administrator    1u  unix 0xffff8d75e0019c00      0t0  30847 type=STREAM (CONNECTED)
gvfs-afc-   3525        administrator    2u  unix 0xffff8d75e0019c00      0t0  30847 type=STREAM (CONNECTED)
gvfs-afc-   3525        administrator    6u  unix 0xffff8d769bc06400      0t0  30355 type=STREAM (CONNECTED)
Xwayland    3537        administrator    1u  unix 0xffff8d75bc36c400      0t0  29301 type=STREAM (CONNECTED)
Xwayland    3537        administrator    2u  unix 0xffff8d75bc36c400      0t0  29301 type=STREAM (CONNECTED)
Xwayland    3537        administrator    3u  unix 0xffff8d75e001bc00      0t0  30852 type=STREAM (CONNECTED)
Xwayland    3537        administrator    4u  unix 0xffff8d75bc36fc00      0t0  29435 @/tmp/.X11-unix/X0 type=STREAM (LISTEN)
Xwayland    3537        administrator    5u  unix 0xffff8d75bc36f000      0t0  29436 /tmp/.X11-unix/X0 type=STREAM (LISTEN)
Xwayland    3537        administrator    6u  unix 0xffff8d75e1c79400      0t0  31193 @/tmp/.X11-unix/X1 type=STREAM (CONNECTED)
Xwayland    3537        administrator    7u  unix 0xffff8d75bc36e000      0t0  29437 @/tmp/.X11-unix/X1 type=STREAM (LISTEN)
Xwayland    3537        administrator   13u  unix 0xffff8d76a5ee9800      0t0  31265 @/tmp/.X11-unix/X1 type=STREAM (CONNECTED)
Xwayland    3537        administrator   14u  unix 0xffff8d76a3236000      0t0  31279 @/tmp/.X11-unix/X1 type=STREAM (CONNECTED)
Xwayland    3537        administrator   15u  unix 0xffff8d75d7a6c000      0t0  31849 @/tmp/.X11-unix/X0 type=STREAM (CONNECTED)
Xwayland    3537        administrator   16u  unix 0xffff8d758462e000      0t0  31294 @/tmp/.X11-unix/X0 type=STREAM (CONNECTED)
Xwayland    3537        administrator   17u  unix 0xffff8d758462c000      0t0  31295 @/tmp/.X11-unix/X0 type=STREAM (CONNECTED)
Xwayland    3537        administrator   18u  unix 0xffff8d758462c800      0t0  31902 @/tmp/.X11-unix/X0 type=STREAM (CONNECTED)
Xwayland    3537        administrator   19u  unix 0xffff8d758462d000      0t0  31904 @/tmp/.X11-unix/X0 type=STREAM (CONNECTED)
